# Constructed from biom file
#OTU ID	sample-100	sample-101	sample-102	sample-89	sample-90	sample-91	sample-92	sample-93	sample-94	sample-95	sample-96	sample-97	sample-98	sample-99
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Cichorium	0.0	0.0	0.0	0.0002982769304760407	0.0005064230803105223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Lamiales;f__Lamiaceae;g__Thymus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004351030938389402	0.0004663695719763706	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__Cynodon	0.0	0.0	0.0	0.0001410456803026239	0.00011009197398054833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera	0.00032151497857906453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006227608085633275
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.0	9.13448105401165e-05	7.099348279827911e-05	1.6185569870792907e-05	3.3027592194164495e-05	0.00011513930340721439	6.981175465685469e-05	0.0	0.0	7.166403898523721e-05	0.00010363768266141569	2.3201198212992156e-05	0.0	0.0
k__Viridiplantae;__;__;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008087798685476771	0.00047500604553148856	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Asterales;f__Asteraceae;g__Tussilago	0.0	0.0	0.0	7.630340081945229e-05	3.774581965047371e-05	0.0	0.0	0.0	0.0	0.00037879563463625384	0.0	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Rosales;f__Urticaceae;g__Urtica	0.00043404522108173715	0.0	0.0	0.0	1.730016733980045e-05	0.0	0.0	3.995185801109663e-05	0.0	4.606973934765249e-05	3.4545894220471896e-05	0.0	0.0	0.00010989896621705779
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001090317164561109	0.0005872802017480223	0.0	0.0	0.00011722556396486163
k__Viridiplantae;p__Anthophyta;__;__;__;__	0.0	0.0	0.0	6.0117830948659375e-05	3.931856213591011e-05	0.0	0.0	0.0	0.0	4.606973934765249e-05	0.0008636473555117975	0.0	0.0	0.0
k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Fabales;f__Fabaceae;g__Cicer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006390990430787301	0.0	0.0	0.0
